rxns	rxnKEGGID	rxnBiGGID	rxnEHMNID	rxnHepatoNET1ID	rxnREACTOMEID	rxnRecon3DID	rxnMetaNetXID	rxnHMR2ID	rxnRatconID	rxnTCDBID	spontaneous	rxnRheaID	rxnRheaMasterID	rxnRetired
"MAR05486"	""	""	""	"r1571"	""	"r1571"	"MNXR105528"	"HMR_5486"	"RCR41045"	"2.A.3.8.1"	0	""	""	"HMR_5486"
"MAR05487"	""	"SERGLNexR"	""	"r1572"	""	"SERGLNexR"	"MNXR104341"	"HMR_5487"	"RCR40491"	"2.A.3.8.1"	0	""	""	"HMR_5487"
"MAR05488"	""	""	""	"r1573"	""	"r1573"	"MNXR105529"	"HMR_5488"	"RCR41046"	"2.A.3.8.1"	0	""	""	"HMR_5488"
"MAR05489"	""	""	""	"r1574"	""	"r1574"	"MNXR105530"	"HMR_5489"	"RCR40492"	"2.A.3.8.1"	0	""	""	"HMR_5489"
"MAR05490"	""	""	""	"r1575"	""	"r1575"	"MNXR105531"	"HMR_5490"	"RCR40493"	"2.A.3.8.1"	0	""	""	"HMR_5490"
"MAR05491"	""	""	""	"r1576"	""	"r1576"	"MNXR105532"	"HMR_5491"	"RCR40494"	"2.A.3.8.1"	0	""	""	"HMR_5491"
"MAR05492"	""	"CYSGLUexR"	""	"r1577"	""	"CYSGLUexR"	"MNXR97000"	"HMR_5492"	"RCR40495"	"2.A.3.8.1"	0	""	""	"HMR_5492"
"MAR05493"	""	""	""	"r1578"	""	"r1578"	"MNXR105533"	"HMR_5493"	"RCR41047"	"2.A.3.8.1"	0	""	""	"HMR_5493"
"MAR05494"	""	""	""	"r1579"	""	"r1579"	"MNXR105534"	"HMR_5494"	"RCR40496"	"2.A.3.8.1"	0	""	""	"HMR_5494"
"MAR05495"	""	""	""	"r1580"	""	"r1580"	"MNXR105535"	"HMR_5495"	"RCR40497"	"2.A.3.8.1"	0	""	""	"HMR_5495"
"MAR05496"	""	""	""	"r1581"	""	"r1581"	"MNXR105536"	"HMR_5496"	"RCR40498"	"2.A.3.8.1"	0	""	""	"HMR_5496"
"MAR05497"	""	"THRGLNexR"	""	"r1582"	""	"THRGLNexR"	"MNXR104840"	"HMR_5497"	"RCR40499"	"2.A.3.8.1"	0	""	""	"HMR_5497"
"MAR05498"	""	""	""	"r1583"	""	"r1583"	"MNXR105537"	"HMR_5498"	"RCR40500"	"2.A.3.8.1"	0	""	""	"HMR_5498"
"MAR05499"	""	""	""	"r1584"	""	"r1584"	"MNXR105538"	"HMR_5499"	"RCR41048"	"2.A.3.8.1"	0	""	""	"HMR_5499"
"MAR05500"	""	""	""	"r1585"	""	"r1585"	"MNXR105539"	"HMR_5500"	"RCR41049"	"2.A.3.8.1"	0	""	""	"HMR_5500"
"MAR05501"	""	""	""	"r1586"	""	"r1586"	"MNXR105540"	"HMR_5501"	"RCR40501"	"2.A.3.8.1"	0	""	""	"HMR_5501"
"MAR05502"	""	""	""	"r1587"	""	"r1587"	"MNXR105541"	"HMR_5502"	"RCR40236"	"2.A.3.8.1"	0	""	""	"HMR_5502"
"MAR05503"	""	""	""	"r1588"	""	"r1588"	"MNXR105542"	"HMR_5503"	"RCR40024"	"2.A.3.8.1"	0	""	""	"HMR_5503"
"MAR05504"	""	""	""	"r1589"	""	"r1589"	"MNXR105543"	"HMR_5504"	"RCR40068"	"2.A.3.8.1"	0	""	""	"HMR_5504"
"MAR05505"	""	""	""	"r1590"	""	"r1590"	"MNXR105544"	"HMR_5505"	"RCR41050"	"2.A.3.8.1"	0	""	""	"HMR_5505"
"MAR05506"	""	""	""	"r1591"	""	"r1591"	"MNXR105545"	"HMR_5506"	"RCR40120"	"2.A.3.8.1"	0	""	""	"HMR_5506"
"MAR05507"	""	""	""	"r1592"	""	"r1592"	"MNXR105546"	"HMR_5507"	"RCR40025"	"2.A.3.8.1"	0	""	""	"HMR_5507"
"MAR05508"	""	""	""	"r1593"	""	"r1593"	"MNXR105547"	"HMR_5508"	"RCR40237"	"2.A.3.8.1"	0	""	""	"HMR_5508"
"MAR05509"	""	""	""	"r1594"	""	"r1594"	"MNXR105548"	"HMR_5509"	"RCR40502"	"2.A.3.8.1"	0	""	""	"HMR_5509"
"MAR05510"	""	""	""	"r1595"	""	"r1595"	"MNXR105549"	"HMR_5510"	"RCR40154"	"2.A.3.8.1"	0	""	""	"HMR_5510"
"MAR05511"	""	""	""	"r1596"	""	"r1596"	"MNXR105550"	"HMR_5511"	"RCR41051"	"2.A.3.8.1"	0	""	""	"HMR_5511"
"MAR05512"	""	""	""	"r1597"	""	"r1597"	"MNXR105551"	"HMR_5512"	"RCR41052"	"2.A.3.8.1"	0	""	""	"HMR_5512"
"MAR05513"	""	""	""	"r1598"	""	"r1598"	"MNXR105552"	"HMR_5513"	"RCR41053"	"2.A.3.8.1"	0	""	""	"HMR_5513"
"MAR05514"	""	""	""	"r1599"	""	"r1599"	"MNXR105553"	"HMR_5514"	"RCR41054"	"2.A.3.8.1"	0	""	""	"HMR_5514"
"MAR05515"	""	""	""	"r1600"	""	"r1600"	"MNXR105554"	"HMR_5515"	"RCR41055"	"2.A.3.8.1"	0	""	""	"HMR_5515"
"MAR05516"	""	"METLEUex"	""	"r1601"	""	"METLEUex"	"MNXR101477"	"HMR_5516"	"RCR41056"	"2.A.3.8.1"	0	""	""	"HMR_5516"
"MAR05517"	""	""	""	"r1602"	""	"r1602"	"MNXR105555"	"HMR_5517"	"RCR41057"	"2.A.3.8.1"	0	""	""	"HMR_5517"
"MAR05518"	""	""	""	"r1603"	""	"r1603"	"MNXR105556"	"HMR_5518"	"RCR41058"	"2.A.3.8.1"	0	""	""	"HMR_5518"
"MAR05519"	""	""	""	"r1604"	""	"r1604"	"MNXR105557"	"HMR_5519"	"RCR41059"	"2.A.3.8.1"	0	""	""	"HMR_5519"
"MAR05520"	""	""	""	"r1605"	""	"r1605"	"MNXR105558"	"HMR_5520"	"RCR41060"	"2.A.3.8.1"	0	""	""	"HMR_5520"
"MAR05521"	""	""	""	"r1606"	""	"r1606"	"MNXR105559"	"HMR_5521"	"RCR41061"	"2.A.3.8.1"	0	""	""	"HMR_5521"
"MAR05522"	""	""	""	"r1607"	""	"r1607"	"MNXR105560"	"HMR_5522"	"RCR41062"	"2.A.3.8.1"	0	""	""	"HMR_5522"
"MAR05523"	""	""	""	"r1608"	""	"r1608"	"MNXR105561"	"HMR_5523"	"RCR40503"	"2.A.3.8.1"	0	""	""	"HMR_5523"
"MAR05524"	""	""	""	"r1609"	""	"r1609"	"MNXR105562"	"HMR_5524"	"RCR40504"	"2.A.3.8.1"	0	""	""	"HMR_5524"
"MAR05525"	""	""	""	"r1610"	""	"r1610"	"MNXR105563"	"HMR_5525"	"RCR40505"	"2.A.3.8.1"	0	""	""	"HMR_5525"
"MAR05526"	""	""	""	"r1611"	""	"r1611"	"MNXR105564"	"HMR_5526"	"RCR41063"	"2.A.3.8.1"	0	""	""	"HMR_5526"
"MAR05527"	""	""	""	"r1612"	""	"r1612"	"MNXR105565"	"HMR_5527"	"RCR40506"	"2.A.3.8.1"	0	""	""	"HMR_5527"
"MAR05528"	""	""	""	"r1613"	""	"r1613"	"MNXR105566"	"HMR_5528"	"RCR40507"	"2.A.3.8.1"	0	""	""	"HMR_5528"
"MAR05529"	""	""	""	"r1614"	""	"r1614"	"MNXR105567"	"HMR_5529"	"RCR40508"	"2.A.3.8.1"	0	""	""	"HMR_5529"
"MAR05530"	""	""	""	"r1615"	""	"r1615"	"MNXR105568"	"HMR_5530"	"RCR40509"	"2.A.3.8.1"	0	""	""	"HMR_5530"
"MAR05531"	""	""	""	"r1616"	""	"r1616"	"MNXR105569"	"HMR_5531"	"RCR40510"	"2.A.3.8.1"	0	""	""	"HMR_5531"
"MAR05532"	""	""	""	"r1617"	""	"r1617"	"MNXR105570"	"HMR_5532"	"RCR41064"	"2.A.3.8.1"	0	""	""	"HMR_5532"
"MAR05533"	""	""	""	"r1618"	""	"TYRPHELAT2tc;r1618"	"MNXR104997"	"HMR_5533"	"RCR40238"	"2.A.3.8.1"	0	""	""	"HMR_5533"
"MAR05534"	""	""	""	"r1619"	""	"r1619;CYSPHELAT2tc"	"MNXR97006"	"HMR_5534"	"RCR40239"	"2.A.3.8.1"	0	""	""	"HMR_5534"
"MAR05535"	""	""	""	"r1620"	""	"r1620;LEUPHELAT2tc"	"MNXR101052"	"HMR_5535"	"RCR41065"	"2.A.3.8.1"	0	""	""	"HMR_5535"
"MAR05536"	""	""	""	"r1621"	""	"r1621"	"MNXR105571"	"HMR_5536"	"RCR40240"	"2.A.3.8.1"	0	""	""	"HMR_5536"
"MAR05537"	""	""	""	"r1622"	""	"r1622;ASNPHELAT2tc"	"MNXR96058"	"HMR_5537"	"RCR40241"	"2.A.3.8.1"	0	""	""	"HMR_5537"
"MAR05538"	""	""	""	"r1623"	""	"VALPHELAT2tc;r1623"	"MNXR105185"	"HMR_5538"	"RCR40242"	"2.A.3.8.1"	0	""	""	"HMR_5538"
"MAR05539"	""	""	""	"r1624"	""	"THRPHELAT2tc;r1624"	"MNXR104844"	"HMR_5539"	"RCR40511"	"2.A.3.8.1"	0	""	""	"HMR_5539"
"MAR05540"	""	""	""	"r1625"	""	"r1625"	"MNXR105572"	"HMR_5540"	"RCR40243"	"2.A.3.8.1"	0	""	""	"HMR_5540"
"MAR05541"	""	""	""	"r1626"	""	"r1626;ILEPHELAT2tc"	"MNXR100819"	"HMR_5541"	"RCR41066"	"2.A.3.8.1"	0	""	""	"HMR_5541"
"MAR05542"	""	""	""	"r1627"	""	"r1627"	"MNXR105573"	"HMR_5542"	"RCR40069"	"2.A.3.8.1"	0	""	""	"HMR_5542"
"MAR05543"	""	""	""	"r1628"	""	"r1628"	"MNXR105574"	"HMR_5543"	"RCR41067"	"2.A.3.8.1"	0	""	""	"HMR_5543"
"MAR05544"	""	""	""	"r1629"	""	"r1629"	"MNXR105575"	"HMR_5544"	"RCR40121"	"2.A.3.8.1"	0	""	""	"HMR_5544"
"MAR05545"	""	""	""	"r1630"	""	"r1630"	"MNXR105576"	"HMR_5545"	"RCR40017"	"2.A.3.8.1"	0	""	""	"HMR_5545"
"MAR05546"	""	""	""	"r1631"	""	"r1631"	"MNXR105577"	"HMR_5546"	"RCR40244"	"2.A.3.8.1"	0	""	""	"HMR_5546"
"MAR05547"	""	""	""	"r1632"	""	"r1632"	"MNXR105578"	"HMR_5547"	"RCR40512"	"2.A.3.8.1"	0	""	""	"HMR_5547"
"MAR05548"	""	""	""	"r1633"	""	"r1633"	"MNXR105579"	"HMR_5548"	"RCR40155"	"2.A.3.8.1"	0	""	""	"HMR_5548"
"MAR05549"	""	""	""	"r1634"	""	"r1634"	"MNXR105580"	"HMR_5549"	"RCR41068"	"2.A.3.8.1"	0	""	""	"HMR_5549"
"MAR05550"	""	""	""	"r1635"	""	"r1635"	"MNXR105581"	"HMR_5550"	"RCR41069"	"2.A.3.8.1"	0	""	""	"HMR_5550"
"MAR05551"	""	""	""	"r1636"	""	"r1636"	"MNXR105582"	"HMR_5551"	"RCR40122"	"2.A.3.8.1"	0	""	""	"HMR_5551"
"MAR05552"	""	""	""	"r1637"	""	"r1637"	"MNXR105583"	"HMR_5552"	"RCR40070"	"2.A.3.8.1"	0	""	""	"HMR_5552"
"MAR05553"	""	""	""	"r1638"	""	"r1638"	"MNXR105584"	"HMR_5553"	"RCR40245"	"2.A.3.8.1"	0	""	""	"HMR_5553"
"MAR05554"	""	""	""	"r1639"	""	"r1639"	"MNXR105585"	"HMR_5554"	"RCR40513"	"2.A.3.8.1"	0	""	""	"HMR_5554"
"MAR05555"	""	""	""	"r1640"	""	"r1640"	"MNXR105586"	"HMR_5555"	"RCR40156"	"2.A.3.8.1"	0	""	""	"HMR_5555"
"MAR05556"	""	""	""	"r1641"	""	"r1641"	"MNXR105587"	"HMR_5556"	"RCR41070"	"2.A.3.8.1"	0	""	""	"HMR_5556"
"MAR05557"	""	""	""	"r1642"	""	"r1642"	"MNXR105588"	"HMR_5557"	"RCR41071"	"2.A.3.8.1"	0	""	""	"HMR_5557"
"MAR05558"	""	""	""	"r1643"	""	"r1643"	"MNXR105589"	"HMR_5558"	"RCR41072"	"2.A.3.8.1"	0	""	""	"HMR_5558"
"MAR05559"	""	""	""	"r1644"	""	"VALLAT1tc;r1644"	"MNXR105184"	"HMR_5559"	"RCR41073"	"2.A.3.8.1"	0	""	""	"HMR_5559"
"MAR05560"	""	""	""	"r1645"	""	"r1645"	"MNXR105590"	"HMR_5560"	"RCR41074"	"2.A.3.8.1"	0	""	""	"HMR_5560"
"MAR05561"	""	""	""	"r1646"	""	"r1646"	"MNXR105591"	"HMR_5561"	"RCR41075"	"2.A.3.8.1"	0	""	""	"HMR_5561"
"MAR05562"	""	""	""	"r1647"	""	"r1647;ILELAT1tc"	"MNXR100817"	"HMR_5562"	"RCR41076"	"2.A.3.8.1"	0	""	""	"HMR_5562"
"MAR05563"	""	""	""	"r1648"	""	"r1648"	"MNXR105592"	"HMR_5563"	"RCR40123"	"2.A.3.8.1"	0	""	""	"HMR_5563"
"MAR05564"	""	""	""	"r1649"	""	"r1649"	"MNXR105593"	"HMR_5564"	"RCR40246"	"2.A.3.8.1"	0	""	""	"HMR_5564"
"MAR05565"	""	""	""	"r1650"	""	"r1650"	"MNXR105594"	"HMR_5565"	"RCR40514"	"2.A.3.8.1"	0	""	""	"HMR_5565"
"MAR05566"	""	""	""	"r1651"	""	"r1651"	"MNXR105595"	"HMR_5566"	"RCR40157"	"2.A.3.8.1"	0	""	""	"HMR_5566"
"MAR05567"	""	""	""	"r1652"	""	"r1652"	"MNXR105596"	"HMR_5567"	"RCR41077"	"2.A.3.8.1"	0	""	""	"HMR_5567"
"MAR05568"	""	""	""	"r1653"	""	"r1653"	"MNXR105597"	"HMR_5568"	"RCR40247"	"2.A.3.8.1"	0	""	""	"HMR_5568"
"MAR05569"	""	""	""	"r1654"	""	"r1654"	"MNXR105598"	"HMR_5569"	"RCR40515"	"2.A.3.8.1"	0	""	""	"HMR_5569"
"MAR05570"	""	""	""	"r1655"	""	"r1655"	"MNXR105599"	"HMR_5570"	"RCR40158"	"2.A.3.8.1"	0	""	""	"HMR_5570"
"MAR05571"	""	""	""	"r1656"	""	"r1656"	"MNXR105600"	"HMR_5571"	"RCR41078"	"2.A.3.8.1"	0	""	""	"HMR_5571"
"MAR05572"	""	""	""	"r1657"	""	"r1657"	"MNXR105601"	"HMR_5572"	"RCR40516"	"2.A.3.8.1"	0	""	""	"HMR_5572"
"MAR05573"	""	""	""	"r1658"	""	"r1658"	"MNXR105602"	"HMR_5573"	"RCR40248"	"2.A.3.8.1"	0	""	""	"HMR_5573"
"MAR05574"	""	""	""	"r1659"	""	"r1659"	"MNXR105603"	"HMR_5574"	"RCR41079"	"2.A.3.8.1"	0	""	""	"HMR_5574"
"MAR05575"	""	""	""	"r1660"	""	"r1660"	"MNXR105604"	"HMR_5575"	"RCR40517"	"2.A.3.8.1"	0	""	""	"HMR_5575"
"MAR05576"	""	""	""	"r1661"	""	"r1661"	"MNXR105605"	"HMR_5576"	"RCR41080"	"2.A.3.8.1"	0	""	""	"HMR_5576"
"MAR05577"	""	""	""	"r1662"	""	"r1662"	"MNXR105606"	"HMR_5577"	"RCR41081"	"2.A.3.8.1"	0	""	""	"HMR_5577"
"MAR05578"	""	"ARGLYSex"	""	"r1663"	""	"ARGLYSex"	"MNXR95944"	"HMR_5578"	"RCR41082"	""	0	""	""	"HMR_5578"
"MAR05579"	""	""	""	"r1664"	""	"r1664"	"MNXR105607"	"HMR_5579"	"RCR41083"	""	0	""	""	"HMR_5579"
"MAR05580"	""	""	""	"r1665"	""	"r1665"	"MNXR105608"	"HMR_5580"	"RCR41084"	""	0	""	""	"HMR_5580"
"MAR05581"	""	""	""	"r1666"	""	"r1666"	"MNXR105609"	"HMR_5581"	"RCR41085"	""	0	""	""	"HMR_5581"
"MAR05582"	""	""	""	"r1667"	""	"r1667"	"MNXR95946"	"HMR_5582"	"RCR40249"	""	0	""	""	"HMR_5582"
"MAR05583"	""	""	""	"r1668"	""	"r1668"	"MNXR105610"	"HMR_5583"	"RCR41086"	""	0	""	""	"HMR_5583"
"MAR05584"	""	""	""	"r1669"	""	"r1669"	"MNXR105611"	"HMR_5584"	"RCR40009"	""	0	""	""	"HMR_5584"
"MAR05585"	""	""	""	"r1670"	""	"r1670"	"MNXR105612"	"HMR_5585"	"RCR41087"	""	0	""	""	"HMR_5585"
"MAR05586"	""	""	""	"r1671"	""	"r1671"	"MNXR105613"	"HMR_5586"	"RCR41088"	""	0	""	""	"HMR_5586"
"MAR05587"	""	""	""	"r1672"	""	"r1672"	"MNXR105614"	"HMR_5587"	"RCR41089"	""	0	""	""	"HMR_5587"
"MAR05588"	""	""	""	"r1673"	""	"r1673"	"MNXR105615"	"HMR_5588"	"RCR41090"	""	0	""	""	"HMR_5588"
"MAR05589"	""	""	""	"r1674"	""	"r1674"	"MNXR105616"	"HMR_5589"	"RCR41091"	""	0	""	""	"HMR_5589"
"MAR05590"	""	""	""	"r1675"	""	"r1675"	"MNXR105617"	"HMR_5590"	"RCR41092"	""	0	""	""	"HMR_5590"
"MAR05591"	""	""	""	"r1676"	""	"r1676"	"MNXR105618"	"HMR_5591"	"RCR41093"	""	0	""	""	"HMR_5591"
"MAR05592"	""	""	""	"r1677"	""	"r1677"	"MNXR105619"	"HMR_5592"	"RCR41094"	""	0	""	""	"HMR_5592"
"MAR05593"	""	""	""	"r1678"	""	"r1678"	"MNXR105620"	"HMR_5593"	"RCR41095"	""	0	""	""	"HMR_5593"
"MAR05594"	""	""	""	"r1679"	""	"r1679"	"MNXR105621"	"HMR_5594"	"RCR41096"	""	0	""	""	"HMR_5594"
"MAR05595"	""	""	""	"r1680"	""	"r1680"	"MNXR105622"	"HMR_5595"	"RCR41097"	""	0	""	""	"HMR_5595"
"MAR05596"	""	""	""	"r1681"	""	"r1681"	"MNXR105623"	"HMR_5596"	"RCR41098"	""	0	""	""	"HMR_5596"
"MAR05597"	""	""	""	"r1682"	""	"r1682"	"MNXR105624"	"HMR_5597"	"RCR41099"	""	0	""	""	"HMR_5597"
"MAR05598"	""	""	""	"r1683"	""	"r1683"	"MNXR105625"	"HMR_5598"	"RCR41100"	""	0	""	""	"HMR_5598"
"MAR05599"	""	""	""	"r1684"	""	"r1684"	"MNXR105626"	"HMR_5599"	"RCR41101"	""	0	""	""	"HMR_5599"
"MAR05600"	""	""	""	"r1685"	""	"r1685"	"MNXR105627"	"HMR_5600"	"RCR41102"	""	0	""	""	"HMR_5600"
"MAR05601"	""	""	""	"r1686"	""	"r1686"	"MNXR105628"	"HMR_5601"	"RCR41103"	""	0	""	""	"HMR_5601"
"MAR05602"	""	""	""	"r1687"	""	"r1687"	"MNXR105629"	"HMR_5602"	"RCR41104"	""	0	""	""	"HMR_5602"
"MAR05603"	""	"ALAGLNNaEx"	""	"r1688"	""	"ALAGLNNaEx"	"MNXR95688"	"HMR_5603"	"RCR41105"	""	0	""	""	"HMR_5603"
"MAR05604"	""	"ALASERNaEx"	""	"r1689"	""	"ALASERNaEx"	"MNXR95694"	"HMR_5604"	"RCR41106"	""	0	""	""	"HMR_5604"
"MAR05605"	""	""	""	"r1690"	""	"r1690"	"MNXR105630"	"HMR_5605"	"RCR41107"	""	0	""	""	"HMR_5605"
"MAR05606"	""	""	""	"r1691"	""	"r1691"	"MNXR105631"	"HMR_5606"	"RCR41108"	""	0	""	""	"HMR_5606"
"MAR05607"	""	""	""	"r1692"	""	"r1692"	"MNXR105632"	"HMR_5607"	"RCR41109"	""	0	""	""	"HMR_5607"
"MAR05608"	""	""	""	"r1693"	""	"r1693"	"MNXR105633"	"HMR_5608"	"RCR41110"	""	0	""	""	"HMR_5608"
"MAR05609"	""	"ALACYSNaEx"	""	"r1694"	""	"ALACYSNaEx"	"MNXR95683"	"HMR_5609"	"RCR41111"	""	0	""	""	"HMR_5609"
"MAR05610"	""	""	""	"r1695"	""	"r1695"	"MNXR105634"	"HMR_5610"	"RCR41112"	""	0	""	""	"HMR_5610"
"MAR05611"	""	""	""	"r1696"	""	"r1696"	"MNXR105635"	"HMR_5611"	"RCR41113"	""	0	""	""	"HMR_5611"
"MAR05612"	""	"ALAASNNaEx"	""	"r1697"	""	"ALAASNNaEx"	"MNXR95680"	"HMR_5612"	"RCR41114"	""	0	""	""	"HMR_5612"
"MAR05613"	""	""	""	"r1698"	""	"r1698"	"MNXR105636"	"HMR_5613"	"RCR41115"	""	0	""	""	"HMR_5613"
"MAR05614"	""	"ALATHRNaEx"	""	"r1699"	""	"ALATHRNaEx"	"MNXR95700"	"HMR_5614"	"RCR41116"	""	0	""	""	"HMR_5614"
"MAR05615"	""	""	""	"r1700"	""	"r1700"	"MNXR105637"	"HMR_5615"	"RCR41117"	""	0	""	""	"HMR_5615"
"MAR05616"	""	""	""	"r1701"	""	"r1701"	"MNXR105638"	"HMR_5616"	"RCR41118"	""	0	""	""	"HMR_5616"
"MAR05617"	""	""	""	"r1702"	""	"r1702"	"MNXR105639"	"HMR_5617"	"RCR41119"	""	0	""	""	"HMR_5617"
"MAR05618"	""	"GLNALANaEx"	""	"r1703"	""	"GLNALANaEx"	"MNXR100246"	"HMR_5618"	"RCR41120"	""	0	""	""	"HMR_5618"
"MAR05619"	""	"GLNSERNaEx"	""	"r1704"	""	"GLNSERNaEx"	"MNXR100251"	"HMR_5619"	"RCR41121"	""	0	""	""	"HMR_5619"
"MAR05620"	""	""	""	"r1705"	""	"r1705"	"MNXR105640"	"HMR_5620"	"RCR41122"	""	0	""	""	"HMR_5620"
"MAR05621"	""	""	""	"r1706"	""	"r1706"	"MNXR105641"	"HMR_5621"	"RCR41123"	""	0	""	""	"HMR_5621"
"MAR05622"	""	""	""	"r1707"	""	"r1707"	"MNXR105642"	"HMR_5622"	"RCR41124"	""	0	""	""	"HMR_5622"
"MAR05623"	""	""	""	"r1708"	""	"r1708"	"MNXR105643"	"HMR_5623"	"RCR41125"	""	0	""	""	"HMR_5623"
"MAR05624"	""	"GLNCYSNaEx"	""	"r1709"	""	"GLNCYSNaEx"	"MNXR100249"	"HMR_5624"	"RCR41126"	""	0	""	""	"HMR_5624"
"MAR05625"	""	""	""	"r1710"	""	"r1710"	"MNXR105644"	"HMR_5625"	"RCR41127"	""	0	""	""	"HMR_5625"
"MAR05626"	""	""	""	"r1711"	""	"r1711"	"MNXR105645"	"HMR_5626"	"RCR41128"	""	0	""	""	"HMR_5626"
"MAR05627"	""	"GLNASNNaEx"	""	"r1712"	""	"GLNASNNaEx"	"MNXR100247"	"HMR_5627"	"RCR41129"	""	0	""	""	"HMR_5627"
"MAR05628"	""	""	""	"r1713"	""	"r1713"	"MNXR105646"	"HMR_5628"	"RCR41130"	""	0	""	""	"HMR_5628"
"MAR05629"	""	"GLNTHRNaEx"	""	"r1714"	""	"GLNTHRNaEx"	"MNXR100255"	"HMR_5629"	"RCR41131"	""	0	""	""	"HMR_5629"
"MAR05630"	""	""	""	"r1715"	""	"r1715"	"MNXR105647"	"HMR_5630"	"RCR41132"	""	0	""	""	"HMR_5630"
"MAR05631"	""	""	""	"r1716"	""	"r1716"	"MNXR105648"	"HMR_5631"	"RCR41133"	""	0	""	""	"HMR_5631"
"MAR05632"	""	""	""	"r1717"	""	"r1717"	"MNXR105649"	"HMR_5632"	"RCR41134"	""	0	""	""	"HMR_5632"
"MAR05633"	""	"SERALANaEx"	""	"r1718"	""	"SERALANaEx"	"MNXR104330"	"HMR_5633"	"RCR41135"	""	0	""	""	"HMR_5633"
"MAR05634"	""	"SERGLNNaEx"	""	"r1719"	""	"SERGLNNaEx"	"MNXR104340"	"HMR_5634"	"RCR41136"	""	0	""	""	"HMR_5634"
"MAR05635"	""	""	""	"r1720"	""	"r1720"	"MNXR105650"	"HMR_5635"	"RCR41137"	""	0	""	""	"HMR_5635"
"MAR05636"	""	""	""	"r1721"	""	"r1721"	"MNXR105651"	"HMR_5636"	"RCR41138"	""	0	""	""	"HMR_5636"
"MAR05637"	""	""	""	"r1722"	""	"r1722"	"MNXR105652"	"HMR_5637"	"RCR41139"	""	0	""	""	"HMR_5637"
"MAR05638"	""	""	""	"r1723"	""	"r1723"	"MNXR105653"	"HMR_5638"	"RCR41140"	""	0	""	""	"HMR_5638"
"MAR05639"	""	"SERCYSNaEx"	""	"r1724"	""	"SERCYSNaEx"	"MNXR104334"	"HMR_5639"	"RCR41141"	""	0	""	""	"HMR_5639"
"MAR05640"	""	""	""	"r1725"	""	"r1725"	"MNXR105654"	"HMR_5640"	"RCR41142"	""	0	""	""	"HMR_5640"
"MAR05641"	""	""	""	"r1726"	""	"r1726"	"MNXR105655"	"HMR_5641"	"RCR41143"	""	0	""	""	"HMR_5641"
"MAR05642"	""	"SERASNNaEx"	""	"r1727"	""	"SERASNNaEx"	"MNXR104331"	"HMR_5642"	"RCR41144"	""	0	""	""	"HMR_5642"
"MAR05643"	""	""	""	"r1728"	""	"r1728"	"MNXR105656"	"HMR_5643"	"RCR41145"	""	0	""	""	"HMR_5643"
"MAR05644"	""	"SERTHRNaEx"	""	"r1729"	""	"SERTHRNaEx"	"MNXR104349"	"HMR_5644"	"RCR41146"	""	0	""	""	"HMR_5644"
"MAR05645"	""	""	""	"r1730"	""	"r1730"	"MNXR105657"	"HMR_5645"	"RCR41147"	""	0	""	""	"HMR_5645"
"MAR05646"	""	""	""	"r1731"	""	"r1731"	"MNXR105658"	"HMR_5646"	"RCR41148"	""	0	""	""	"HMR_5646"
"MAR05647"	""	""	""	"r1732"	""	"r1732"	"MNXR105659"	"HMR_5647"	"RCR41149"	""	0	""	""	"HMR_5647"
"MAR05648"	""	""	""	"r1733"	""	"r1733"	"MNXR105660"	"HMR_5648"	"RCR41150"	""	0	""	""	"HMR_5648"
"MAR05649"	""	""	""	"r1734"	""	"r1734"	"MNXR105661"	"HMR_5649"	"RCR41151"	""	0	""	""	"HMR_5649"
"MAR05650"	""	""	""	"r1735"	""	"r1735"	"MNXR105662"	"HMR_5650"	"RCR41152"	""	0	""	""	"HMR_5650"
"MAR05651"	""	""	""	"r1736"	""	"r1736"	"MNXR105663"	"HMR_5651"	"RCR41153"	""	0	""	""	"HMR_5651"
"MAR05652"	""	""	""	"r1737"	""	"r1737"	"MNXR105664"	"HMR_5652"	"RCR41154"	""	0	""	""	"HMR_5652"
"MAR05653"	""	""	""	"r1738"	""	"r1738"	"MNXR105665"	"HMR_5653"	"RCR41155"	""	0	""	""	"HMR_5653"
"MAR05654"	""	""	""	"r1739"	""	"r1739"	"MNXR105666"	"HMR_5654"	"RCR41156"	""	0	""	""	"HMR_5654"
"MAR05655"	""	""	""	"r1740"	""	"r1740"	"MNXR105667"	"HMR_5655"	"RCR41157"	""	0	""	""	"HMR_5655"
"MAR05656"	""	""	""	"r1741"	""	"r1741"	"MNXR105668"	"HMR_5656"	"RCR41158"	""	0	""	""	"HMR_5656"
"MAR05657"	""	""	""	"r1742"	""	"r1742"	"MNXR105669"	"HMR_5657"	"RCR41159"	""	0	""	""	"HMR_5657"
"MAR05658"	""	""	""	"r1743"	""	"r1743"	"MNXR105670"	"HMR_5658"	"RCR41160"	""	0	""	""	"HMR_5658"
"MAR05659"	""	""	""	"r1744"	""	"r1744"	"MNXR105671"	"HMR_5659"	"RCR41161"	""	0	""	""	"HMR_5659"
"MAR05660"	""	""	""	"r1745"	""	"r1745"	"MNXR105672"	"HMR_5660"	"RCR41162"	""	0	""	""	"HMR_5660"
"MAR05661"	""	""	""	"r1746"	""	"r1746"	"MNXR105673"	"HMR_5661"	"RCR41163"	""	0	""	""	"HMR_5661"
